664,North West Fire & Rescue PFI,DEPT FOR COMMUNITIES AND LOCAL GOVERNMENT (GROUP),Merseyside Fire and Rescue Service,Emergency Services,More than one,ENGLAND_North West,InOperation,2008-08-07,2010-03-23,2011-02-23,2013-07-22,2011-11-07,28,ON,OFF,Data not provided,47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3.1,5.8,6.3,6.3,6.4,6.4,6.5,6.5,6.6,6.6,6.7,6.7,6.8,6.8,6.9,7,7,7.1,7.1,7.2,7.3,7.3,7.4,7.4,7.5,7.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Balfour Beatty plc,100,,0,,0,,0,,0,,0,Balfour Beatty Fire & Rescue North West Ltd,7403391,"6th Floor, 350 Euston Road, Regent's Place, London NW1 3AX"
665,Gloucestershire - Community Fire Safety Project,DEPT FOR COMMUNITIES AND LOCAL GOVERNMENT (GROUP),Gloucestershire Fire and Rescue Service,Emergency Services,More than one,ENGLAND_South West,InOperation,2008-08-20,2010-04-01,2011-03-16,2012-06-11,2012-03-12,26,ON,OFF,Data not provided,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.8,3.2,3.2,3.3,3.3,3.3,3.3,3.4,3.4,3.4,3.5,3.5,3.5,3.6,3.6,3.6,3.7,3.7,3.8,3.8,3.8,3.9,3.9,4,4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kajima,70,Carden Croft,20,Tascor,10,,0,,0,,0,Blue3(Gloucestershire Fire) Ltd,7264608,"55 Baker Street, London, W1U 8EW"
666,LFEPA Accommodation,DEPT FOR COMMUNITIES AND LOCAL GOVERNMENT (GROUP),London Fire and Emergency Planning Authority,Emergency Services,More than one,ENGLAND_London,InConstruction,2009-06-01,2012-03-01,2013-08-01,2016-02-04,2014-09-10,27.52,ON,OFF,ON,51.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,3.5,5.5,5.6,5.6,5.6,5.7,5.7,5.8,5.8,5.9,5.9,6,6,6.1,6.1,6.2,6.2,6.3,6.3,6.4,6.5,6.5,6.6,6.6,6.7,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kier Project Investment Ltd,50,Dutch Infrastructure Fund,50,,0,,0,,0,,0,Blue3 (London) Limited,8403332,"Tempsford Hall, Sandy, Bedfordshire, SG19 2BD"
669,Norwood Hall Joint Service Centre,DEPT FOR COMMUNITIES AND LOCAL GOVERNMENT (GROUP),Lambeth,Leisure Facilities,Dulwich and West Norwood,ENGLAND_London,InConstruction,Data not provided,Data not provided,2012-04-05,Data not provided,2014-01-28,26,ON,OFF,Data not provided,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1,1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.5,1.6,1.6,1.7,1.7,1.7,1.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lambeth PCT,20,Community Health Partnerships,20,Fulcrum,60,,0,,0,,0,"Building Better Health, Liftco",Data not supplied,"Building Better Health - Lambeth Southwark Lewisham Ltd, 4th Floor, 105 Piccadilly, London W1J 7NJ"
671,Whitley Bay Joint Service Centre (LIFT project),DEPT FOR COMMUNITIES AND LOCAL GOVERNMENT (GROUP),North Tyneside,Offices,Tynemouth,ENGLAND_North East,InOperation,Data not provided,Data not provided,2012-01-18,2013-03-05,2013-04-02,26,ON,OFF,OFF,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1,1,1,1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dalmore Capital Fund LP,60,Community Health Partnerships (formerly Partnerships for Health),27.4,North Tyneside Council,6.8,Newcastle City Council,5.8,,0,,0,NNT LIFT COMPANY (FUNDCo2) Limited,7652736,"Level 4, West Tower, Baltic Place, South Shore Road, Gateshead, NE8 3AE"
674,Holt Park Wellbeing Centre,DEPARTMENT OF HEALTH (GROUP),Leeds,Social Care,Leeds North West,ENGLAND_Yorkshire and the Humber,InConstruction,2010-03-31,Data not provided,2011-12-14,2013-09-29,2013-09-30,26,ON,OFF,Data not provided,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Interserve PFI 2005 td,45,Investments In Education Ltd,45,Leeds LEP Ltd,10,,0,,0,,0,Environments for Learning Leeds PFI Four Ltd,7254823,"Interserve House, Ruscombe Park Twyford, Reading, Berkshire RG10 9JU"
675,Portway Lifestyle Centre,DEPARTMENT OF HEALTH (GROUP),Sandwell,Social Care,Birmingham Perry Barr,ENGLAND_West Midlands,InConstruction,Data not provided,Data not provided,2012-05-14,Data not provided,Data not provided,26,ON,Data not provided,Data not provided,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data not supplied,Data not supplied,,0,,0,,0,,0,,0,Data not supplied,Data not supplied,Data not supplied
676,BDR  Waste PFI,"DEPT FOR ENVIRONMENT, FOOD & RURAL AFFAIRS (GROUP)","Barnsley, Doncaster and Rotherham Partnership",Waste,More than one,ENGLAND_Yorkshire and the Humber,InConstruction,2008-04-22,2011-02-01,2012-03-30,Data not provided,2015-07-01,26,ON,OFF,Data not provided,87.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,22.5,22.9,23.4,23.8,24.2,24.7,25.1,25.6,26.1,26.6,27.1,27.7,28.3,29.1,29.8,30.6,31.4,32.3,33.1,34,35,35.9,36.9,38,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shanks PFI Investments Ltd,75,SSE Generation Ltd,25,,0,,0,,0,,0,3SE (Barnsley Doncaster Rotherham) Ltd,7820886,"Dunedin House, Auckland Park, Mount Farm, Milton Keynes, MK1 1BU"
680,Hertfordshire County Council Waste Management Services,"DEPT FOR ENVIRONMENT, FOOD & RURAL AFFAIRS (GROUP)",Hertfordshire,Waste,More than one,ENGLAND_East,InConstruction,2009-09-30,2011-04-28,2011-07-28,Data not provided,2018-03-31,26,ON,OFF,Data not provided,243.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,27,27.6,28.3,28.8,29.4,29.9,30.4,30.9,31.4,31.9,32.4,32.9,33.4,34,34.6,35.2,35.8,36.4,37,37.7,38.4,39.1,39.9,40.6,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Veolia E.S UK.,100,,0,,0,,0,,0,,0,Veolia E.S Hertfordshire Ltd,7646801,"210 Pentonville Road, London, N1 9JY"
681,Leeds Residual Waste Treatment Project,"DEPT FOR ENVIRONMENT, FOOD & RURAL AFFAIRS (GROUP)",Leeds,Waste,More than one,ENGLAND_Yorkshire and the Humber,InConstruction,2008-07-30,2011-11-30,2012-11-07,Data not provided,2015-09-22,27,ON,OFF,Data not provided,150.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,16.1,15.4,15.3,15.4,15.6,15.7,15.9,16.1,16.3,16.4,16.6,16.8,17,17.2,17.4,17.6,17.8,18,18.1,18.3,18.5,18.7,18.8,19,19.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Veolia ES Aurora Ltd,100,,0,,0,,0,,0,,0,Veolia E.S  Leeds Ltd,7876913,"210 Pentonville Road, London, N1 9JY"
685,Norfolk Waste Management Project,"DEPT FOR ENVIRONMENT, FOOD & RURAL AFFAIRS (GROUP)",Norfolk,Waste,More than one,ENGLAND_East,InConstruction,2009-04-23,2010-10-22,2012-02-07,Data not provided,2016-04-01,0,ON,OFF,Data not provided,155.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cory Environmental Management Limited,50,Wheelabrator Technologies Inc,50,,0,,0,,0,,0,Willows Power & Recycling Ltd,7583246,"2 Coldbath Square, London, EC1R 5HL"
688,SouthTyne & Wear Waste Management Partnership,"DEPT FOR ENVIRONMENT, FOOD & RURAL AFFAIRS (GROUP)",Gateshead,Waste,More than one,ENGLAND_North East,InConstruction,2008-09-16,2010-09-15,2011-04-20,Data not provided,2014-04-22,25,ON,OFF,Data not provided,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,24.4,24.6,24.8,25.1,25.2,25.6,25.9,26.3,26.6,27,27.4,27.8,28.2,28.6,29.1,29.5,30.1,30.6,31.1,31.7,32.3,32.8,33.4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SITA UK Ltd,45,Lend Lease Infrastructure Holdings (EMEA) Ltd,35,Itochu I-Environmental Investments Ltd,20,,0,,0,,0,SITA South Tyne & Wear Ltd,7417700,"3rd Floor, The Venus, 1 Old Park Lane, Trafford, Manchester, M41 7HG"
689,South West Devon Waste Partnership  SWDWP  Waste Management Project,"DEPT FOR ENVIRONMENT, FOOD & RURAL AFFAIRS (GROUP)",South West Devon Waste Partnership,Waste,More than one,ENGLAND_South West,InConstruction,2008-10-01,2011-01-01,2011-03-24,2014-10-16,2015-01-06,28,ON,OFF,Data not provided,229.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,5.9,16.6,16.8,17,17.2,17.3,17.5,17.8,18,18.3,18.4,18.7,19,19.3,19.5,19.7,20,20.3,20.6,20.9,21.2,21.5,21.9,22.2,22.5,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MVV Umwelt UK GMBH,100,,0,,0,,0,,0,,0,MVV Env.Devonport Ltd,7412959,"C/O Francis Clark LLP, NORTH QUAY House, Sutton Harbour, Plymouth, PL4 0RA"
690,Staffordshire Waste Management Project,"DEPT FOR ENVIRONMENT, FOOD & RURAL AFFAIRS (GROUP)",Staffordshire,Waste,More than one,ENGLAND_West Midlands,InOperation,2008-07-31,2010-04-23,2010-07-29,Data not provided,2013-12-02,26,ON,OFF,Data not provided,166.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,21.5,21.5,21.4,21.4,21.4,21.3,21.3,21.2,21.2,21.1,21.1,21,21,20.9,20.8,20.7,20.7,20.6,20.5,20.4,20.3,20.2,20.1,20,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Veolia ES Aurora Ltd,100,,0,,0,,0,,0,,0,Veolia E.S Staffordshire Ltd.,7258863,"210 Pentonville Road, London, N1 9JY"
691,Suffolk Waste Management Project,"DEPT FOR ENVIRONMENT, FOOD & RURAL AFFAIRS (GROUP)",Suffolk,Waste,More than one,ENGLAND_East,InConstruction,2008-05-29,2010-05-07,2010-10-05,Data not provided,2014-12-01,26,ON,OFF,Data not provided,175.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,18.4,18.8,19.2,19.6,20.1,20.6,21,21.5,22,22.5,23.1,23.6,24.2,24.8,25.2,25.6,26,26.5,26.9,27.4,27.9,28.3,28.8,29.3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SITA UK Ltd,100,,0,,0,,0,,0,,0,SITA Suffolk Ltd,7346155,"SITA House, Grenfell Road, Maidenhead, Berkshire, SL6 1ES"
692,Wakefield Semi Integrated  Waste Management Project,"DEPT FOR ENVIRONMENT, FOOD & RURAL AFFAIRS (GROUP)",Wakefield,Waste,More than one,ENGLAND_Yorkshire and the Humber,InConstruction,2005-01-01,2007-11-28,2013-01-11,Data not provided,2015-02-27,26,ON,OFF,Data not provided,89.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,14,14.9,22.4,27.7,28.2,28.7,29.2,29.7,30.3,30.8,31.4,32,32.6,33.2,33.9,34.5,35.2,35.9,36.7,37.4,38.2,39,39.8,40.6,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shanks PFI Inv Ltd,67,Babcock Project Investments,33,,0,,0,,0,,0,Wakefield Waste PFI Ltd.,8193325,"DUNEDIN House, Auckland Park, Mount Farm Milton Keynes, MK1 1BU"
694,Essex Waste,"DEPT FOR ENVIRONMENT, FOOD & RURAL AFFAIRS (GROUP)",Essex,Waste,More than one,ENGLAND_East,InConstruction,2009-11-19,2011-11-18,2012-05-31,2014-09-25,2015-07-16,26,ON,OFF,Data not provided,107.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,25.5,25.9,26.3,26.7,27.1,27.6,28,28.5,29,29.5,30,30.5,31,31.6,32.1,32.7,33.3,33.9,34.5,35.2,35.9,36.5,37.2,38,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Balfour Beaty Capital Ltd,30,Urbaser SA,70,,0,,0,,0,,0,Urbaser Balfour Beaty (Essex) Ltd ( Abv UBB),7984024,"UNIT F 2ND FLOOR, Pate Court, St Margarets Road, Cheltenham, GL50 4DY"
695,BSF Wave 4 phase 1,DEPARTMENT FOR EDUCATION (GROUP),Hertfordshire,Schools (BSF),Stevenage,ENGLAND_East,InOperation,2008-09-03,2009-10-28,2011-01-14,Data not provided,2013-01-07,25,Data not provided,Data not provided,Data not provided,55.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6,6.6,6.7,6.8,6.9,7,7,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8,8.1,8.2,8.3,8.4,8.5,8.7,8.8,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Balfour Beatty Investments,80,Hertfordshire County Council,0.2,,0,,0,,0,,0,Herts Schools  Building Partnership,Data not supplied,"6th Floor, 350 Euston Road, NW1 3AX"
697,BSF Wave 2 phase 2,DEPARTMENT FOR EDUCATION (GROUP),Birmingham,Schools (BSF),Data not provided,ENGLAND_West Midlands,InConstruction,2007-01-01,Data not provided,2011-08-16,Data not provided,Data not provided,25,Data not provided,Data not provided,Data not provided,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data not supplied,Data not supplied,,0,,0,,0,,0,,0,Data not supplied,Data not supplied,Data not supplied
698,BSF Wave 5 phase 1,DEPARTMENT FOR EDUCATION (GROUP),Camden,Schools (BSF),More than one,ENGLAND_London,InConstruction,2009-02-16,Data not provided,2010-12-21,Data not provided,2012-06-01,25,Data not provided,Data not provided,Data not provided,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,6.9,7,7,7.1,7.1,7.2,7.2,7.3,7.4,7.4,7.5,7.6,7.6,7.7,7.8,7.8,7.9,8,8.1,8.2,8.2,8.3,8.4,8.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BAM PPP Investments UK BV,90,London Borough of Camden ,0.1,,0,,0,,0,,0,Camden BSF SPV Ltd,7296400,"Rhodium, Central Boulevard, Blythe Valley Park, Solihull, B90 8AS"
699,BSF Wave 4 phase 2,DEPARTMENT FOR EDUCATION (GROUP),Blackburn with Darwen,Schools (BSF),Data not provided,ENGLAND_North West,InConstruction,2009-08-01,2009-09-01,2010-10-15,Data not provided,Data not provided,25,Data not provided,Data not provided,Data not provided,53.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,6.2,6.3,6.3,6.4,6.4,6.5,6.6,6.6,6.7,6.7,6.8,6.9,6.9,7,7.1,7.2,7.2,7.3,7.4,7.5,7.5,7.6,7.7,7.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Balfour Beatty Capital/NORDDEUTSCHE LANDESBAN/K GIROZENTRALE,80,Amber Infrastructure,0.1,Blackburn with Darwen Borough Council,0.1,Bolton Council,0.1,,0,,0,Blackburn with Darwen and Bolton Phase 2 Limited,7385656,"350 Euston Road, Regents Place, London, NW1 3AX"
700,BSF Wave 5,DEPARTMENT FOR EDUCATION (GROUP),Blackpool,Schools (BSF),Blackpool South,ENGLAND_North West,InConstruction,2009-08-28,2010-06-16,2010-11-19,Data not provided,Data not provided,25,Data not provided,Data not provided,Data not provided,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,3.6,3.6,3.7,3.7,3.8,3.8,3.8,3.9,3.9,3.9,3.9,4,4,4.1,4.1,4.1,4.2,4.2,4.3,4.3,4.3,4.4,4.4,4.5,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eric Wright Group,80,Amber Infrastructure,0.1,Blackpool Council,0.1,,0,,0,,0,Highfield PFI SPV Limited,7303052,"Sceptre House, Sceptre Way, Bamber Bridge, Preston, Lancashire, PR56AW"
704,BSF Wave 5,DEPARTMENT FOR EDUCATION (GROUP),Derby,Schools (BSF),Derby South,ENGLAND_East Midlands,InConstruction,2007-07-31,2008-12-16,2010-12-01,Data not provided,Data not provided,25,Data not provided,Data not provided,Data not provided,45.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,4.9,5,5,5.1,5.1,5.2,5.2,5.3,5.3,5.4,5.5,5.5,5.6,5.7,5.7,5.8,5.9,5.9,6,6.1,6.2,6.3,6.3,6.4,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Balfour Beatty Infrastructure Investments Ltd,80,Amber Infrastructure,0.1,Derby City Council,0.1,,0,,0,,0,Derby City BSF Limited,7409230,"350 Euston Road, Regents Place, London, NW1 3AX"
705,BSF Wave 3 phase 2,DEPARTMENT FOR EDUCATION (GROUP),Salford,Schools (BSF),More than one,ENGLAND_North West,InConstruction,2007-09-18,2009-05-31,2011-11-17,Data not provided,Data not provided,25,Data not provided,Data not provided,Data not provided,69.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,9.6,9.7,9.8,9.9,10,10.1,10.2,10.3,10.4,10.5,10.6,10.8,10.9,11,11.1,11.3,11.4,11.5,11.7,11.8,12,12.1,12.3,12.5,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hochtief,40,Laing O'Rourke,0.4,Salford City Council,0.1,Amber Infrastructure,0.1,,0,,0,S&W TLP (Project Company Two) Ltd,Data not supplied,"Epsilon, Windmill Hill Business Park, Whitehill Way, Swindon, SN5 6NX"
707,BSF Wave 4 phase 2,DEPARTMENT FOR EDUCATION (GROUP),Essex,Schools (BSF),South Basildon and East Thurrock,ENGLAND_East,InConstruction,2008-11-10,2010-02-01,2012-03-30,Data not provided,2014-01-06,23,ON,Data not provided,Data not provided,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,5.1,5.2,5.3,5.3,5.4,5.4,5.5,5.5,5.6,5.6,5.7,5.7,5.8,5.8,5.9,6,6,6.1,6.1,6.2,6.3,6.3,6.4,6.5,2.7,4.7,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skanska,53,BSFi,27.1,Essex County Council,19.9,,0,,0,,0,Essex Schools (Woodlands) Ltd,Data not supplied,Data not supplied
709,BSF Wave 6,DEPARTMENT FOR EDUCATION (GROUP),Halton,Schools (BSF),Rochdale,ENGLAND_North West,InOperation,2009-07-08,2010-12-06,2011-06-21,Data not provided,2013-04-15,25,Data not provided,Data not provided,Data not provided,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data not supplied,Data not supplied,,0,,0,,0,,0,,0,HTP Grange Limited,7488935,"Epsilon, Windmill Hill Business Park, Whitehill Way, Swindon SN5 6NX"
710,BSF Wave 4 phase 1,DEPARTMENT FOR EDUCATION (GROUP),Oldham,Schools (BSF),Data not provided,ENGLAND_Yorkshire and the Humber,InConstruction,2009-04-01,Data not provided,2010-12-15,Data not provided,2012-08-28,25,Data not provided,Data not provided,Data not provided,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,4.9,4.9,5,5,5.1,5.1,5.2,5.2,5.3,5.3,5.4,5.4,5.5,5.5,5.6,5.6,5.7,5.8,5.8,5.9,6,6,6.1,6.2,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Balfour Beatty Investments,90,Oldham Metropolitan Borough Council,0.1,,0,,0,,0,,0,Oldham education Partnership,Data not supplied,"Cavandish House Cross Street Sale, Manchester M33 7BU"
712,BSF Wave 4 phase 1,DEPARTMENT FOR EDUCATION (GROUP),Somerset,Schools (BSF),Bridgwater and West Somerset,ENGLAND_South West,InConstruction,2008-08-11,Data not provided,2010-09-23,Data not provided,2012-10-29,25,Data not provided,Data not provided,Data not provided,63.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.3,7,7.1,7.1,7.2,7.3,7.3,7.4,7.5,7.6,7.7,7.7,7.8,7.9,8,8.1,8.2,8.3,8.4,8.5,8.6,8.7,8.9,9,9.1,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BAM PPP,80,Amber Infrastructure,0.1,Somerset County Council,0.1,,0,,0,,0,Somerset Schools 1 Ltd,7253557,"Rhodium, Central Boulevard, Blythe Valley Park, Solihull, B90 8AS"
714,BSF Wave 2 phase 2,DEPARTMENT FOR EDUCATION (GROUP),Hull,Schools (BSF),Kingston upon Hull East,ENGLAND_Yorkshire and the Humber,InOperation,2008-09-03,Data not provided,2011-07-25,Data not provided,Data not provided,25,Data not provided,Data not provided,Data not provided,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,5.9,5.9,6,6,6.1,6.1,6.1,6.2,6.2,6.3,6.3,6.4,6.4,6.5,6.5,6.6,6.6,6.7,6.7,6.8,6.8,6.9,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data not supplied,Data not supplied,,0,,0,,0,,0,,0,Hull Esteem ConsortiumCo1 Ltd,79099748,"Kent House, 14-17 Market Place, London, W1W 8AJ"
715,BSF Wave 1 Phase 2,DEPARTMENT FOR EDUCATION (GROUP),South Tyneside,Schools (BSF),South Shields,ENGLAND_North East,InOperation,2006-07-01,2007-09-24,2009-12-21,Data not provided,Data not provided,25,Data not provided,Data not provided,Data not provided,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,3.8,3.9,3.9,3.9,4,4,4,4.1,4.1,4.2,4.2,4.3,4.3,4.3,4.4,4.4,4.5,4.5,4.6,4.6,4.7,4.7,4.8,4.9,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carillion,0.8,Amber Infrastructure,0.1,South Tyneside Council,0.1,Gateshead Council,0,,0,,0,Inspiredspaces STaG (ProjectCo2) Ltd,7033020,"2 London Bridge, London, SE1 9RE"
716,BSF Wave 5 phase 1,DEPARTMENT FOR EDUCATION (GROUP),Ealing,Schools (BSF),More than one,ENGLAND_London,InOperation,2009-03-02,2010-04-01,2010-12-15,Data not provided,2012-09-03,25,Data not provided,Data not provided,Data not provided,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4.4,4.8,4.5,4.6,4.6,4.7,4.7,4.8,4.8,4.9,4.9,5,5,5.1,5.2,5.2,5.3,5.4,5.4,5.5,5.6,5.6,5.7,5.8,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Balfour Beatty Investments,80,London Borough of Ealing ,0.2,,0,,0,,0,,0,Future Ealing (Phase 1) Limited,7304771,"6th Floor, 350 Euston Road, Regents Place, London NW1 3AX"
718,BSF Wave 5 Phase 1,DEPARTMENT FOR EDUCATION (GROUP),Wolverhampton,Schools (BSF),More than one,ENGLAND_West Midlands,InOperation,2009-02-02,2009-11-20,2010-04-30,Data not provided,Data not provided,25,Data not provided,Data not provided,Data not provided,58.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,7.2,7.2,7.3,7.3,7.4,7.4,7.5,7.5,7.6,7.7,7.7,7.8,7.9,7.9,8,8.1,8.2,8.2,8.3,8.4,8.5,8.6,8.6,8.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carillion,80,Amber Infrastructure,0.1,Wolverhampton City Council,0.1,,0,,0,,0,Inspiredspaces Wolverhampton Project Co 1 Ltd,7154900,"24 Birch Street, Woverhampton, WV1 4HY"
720,BSF Wave 2 phase 2,DEPARTMENT FOR EDUCATION (GROUP),Islington,Schools (BSF),Islington South and Finsbury,ENGLAND_London,InOperation,2006-05-01,2007-05-01,2010-11-25,Data not provided,Data not provided,25,Data not provided,Data not provided,Data not provided,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,3.9,4.3,4.3,4.3,4.4,4.4,4.5,4.5,4.5,4.6,4.6,4.7,4.7,4.8,4.8,4.9,4.9,5,5,5.1,5.1,5.2,5.2,5.3,5.4,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amber Infrastructure,10,Balfour Beatty Infrastructure Investments Ltd,0.8,London Borough of Islington,0.1,,0,,0,,0,TRANSFORM ISLINGTON (PHASE 2) LIMITED,7393358,"6th Floor, 350 Euston Road, Regent's Place, London NW1 3AX"
